FID,FID_,ComuneCata,TipoColtur,Variet_,Bodenart__,Humus____,pH_Wert__i,Karbonate_,Kalkbedarf,Phosphat__,Kali__K_O_,Magnesium_,Bor__B__im,Mangan__Mn,Kupfer__Cu,Zink__Zn__,NUM,ID_string,ID_suolo,Num_Soil,Soil_newCl,Schluff,Tonig,Sand,x_Coord,y_Coord
9654,644,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,lehmiger Sand,3.8,6.6,+  geringer bis mittlerer Karbonatgehalt,0,22,21,36,0.82,142,280,24,4281/7,17,Sabbioso franco,17,lehmiger Sand,30,20,50,676604,5149453
9655,645,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,humoser lehmiger Sand,5.2,7,+++  sehr hoher Karbonatgehalt,0,14,12,36,0.39,37,9,22,2090/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,671928,5149436
9658,648,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,5.5,5.6,+  geringer bis mittlerer Karbonatgehalt,10,45,31,19,1.24,99,134,56,2828,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,673213,5149380
9659,649,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,lehmiger Sand,3.8,6.6,+  geringer bis mittlerer Karbonatgehalt,0,22,21,36,0.82,142,280,24,4281/1,17,Sabbioso franco,17,lehmiger Sand,30,20,50,676572,5149375
9660,650,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,toniger Schluff,1.2,7.1,++  hoher Karbonatgehalt,0,44,23,23,0.69,80,14,6,2834/1,36,Limoso argilloso,36,toniger Schluff,75,15,10,672976,5149361
9661,651,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,humoser lehmiger Sand,6.8,6.5,+  geringer bis mittlerer Karbonatgehalt,0,49,56,22,1.25,52,10,8,4306,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,676426,5149351
9662,652,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,lehmiger Sand,3.8,6.6,+  geringer bis mittlerer Karbonatgehalt,0,22,21,36,0.82,142,280,24,4279,17,Sabbioso franco,17,lehmiger Sand,30,20,50,676555,5149322
9663,653,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,lehmiger Sand,3.8,6.6,+  geringer bis mittlerer Karbonatgehalt,0,22,21,36,0.82,142,280,24,4278/1,17,Sabbioso franco,17,lehmiger Sand,30,20,50,676521,5149334
9665,655,609 - Eppan a.d.Weinstrasse,02 - Weinbau,23 - Rul?nder,schwach lehmiger Sand,1.8,7,++  hoher Karbonatgehalt,0,23,13,19,0.64,50,123,11,4362/4,24,Sabbioso debolmente franco,24,lehmiger Sand,20,7,73,675889,5149341
9666,656,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,lehmiger Sand,3.8,6.6,+  geringer bis mittlerer Karbonatgehalt,0,22,21,36,0.82,142,280,24,4278/5,17,Sabbioso franco,17,lehmiger Sand,30,20,50,676487,5149326
9667,657,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,4.2,6.3,+  geringer bis mittlerer Karbonatgehalt,0,27,15,35,0.86,125,257,40,2825,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,673031,5149297
9668,658,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffig lehmiger Sand,6,6.9,+++  sehr hoher Karbonatgehalt,0,38,34,42,1.53,34,228,33,2819,10,mediamente dotato di humus Sabbioso franco limoso,10,lehmiger Sand,45,12,43,672914,5149267
9669,659,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,stark lehmiger Sand,2.7,7.1,++  hoher Karbonatgehalt,0,69,33,18,0.89,17,186,57,4300/1,34,sabbioso altamente franco,34,lehmiger Sand,25,20,55,676183,5149300
9670,660,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,4.2,6.3,+  geringer bis mittlerer Karbonatgehalt,0,27,15,35,0.86,125,257,40,2826,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,673144,5149294
9671,661,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,stark humoser lehmiger Sand,12.8,7.2,+++  sehr hoher Karbonatgehalt,0,68,44,52,2.45,24,289,97,2809,25,umifero Sabbioso franco,25,lehmiger Sand,30,20,50,672774,5149268
9672,662,609 - Eppan a.d.Weinstrasse,02 - Weinbau,23 - Rul?nder,schwach lehmiger Sand,1.8,7,++  hoher Karbonatgehalt,0,23,13,19,0.64,50,123,11,4362/3,24,Sabbioso debolmente franco,24,lehmiger Sand,20,7,73,675877,5149320
9676,666,609 - Eppan a.d.Weinstrasse,02 - Weinbau,23 - Rul?nder,schwach lehmiger Sand,1.8,7,++  hoher Karbonatgehalt,0,23,13,19,0.64,50,123,11,4362/1,24,Sabbioso debolmente franco,24,lehmiger Sand,20,7,73,675899,5149311
9677,667,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,humoser lehmiger Sand,4.1,6.1,0  kein freies Karbonat,0,13,29,28,1.29,90,8,14,4296/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,676402,5149294
9679,669,609 - Eppan a.d.Weinstrasse,01 - Obstbau,19 - Gala,lehmiger Sand,2.9,7.4,++  hoher Karbonatgehalt,0,21,55,25,0.75,30,30,11,2671/1,17,Sabbioso franco,17,lehmiger Sand,30,20,50,673211,5149203
9681,671,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,schluffiger Sand,2.2,6.9,+  geringer bis mittlerer Karbonatgehalt,0,29,16,24,0.7,67,236,39,2820,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,672943,5149221
9682,672,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,lehmiger Sand,3.6,6.5,+  geringer bis mittlerer Karbonatgehalt,0,5,12,29,0.62,60,13,10,2668,17,Sabbioso franco,17,lehmiger Sand,30,20,50,673163,5149231
9686,676,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,humoser schwach lehmiger Sand,7.7,6.9,+  geringer bis mittlerer Karbonatgehalt,0,31,31,47,1.58,99,45,59,2693/4,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20,7,73,673107,5149174
9687,677,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,lehmiger Sand,3.6,6.5,+  geringer bis mittlerer Karbonatgehalt,0,5,12,29,0.62,60,13,10,2669,17,Sabbioso franco,17,lehmiger Sand,30,20,50,673166,5149171
9688,678,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,lehmiger Sand,2.6,6.2,+  geringer bis mittlerer Karbonatgehalt,0,16,21,18,0.61,149,103,16,4526,17,Sabbioso franco,17,lehmiger Sand,30,20,50,675198,5149127
9689,679,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,humoser sandiger Lehm,5.8,7.1,++  hoher Karbonatgehalt,0,35,70,44,1.89,59,10,20,2109/1,8,mediamente dotato di humus Franco sabbioso,8,sandiger Lehm,40,20,40,672146,5149152
9690,680,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,humoser sandiger Lehm,5.8,7.1,++  hoher Karbonatgehalt,0,35,70,44,1.89,59,10,20,2105/2,8,mediamente dotato di humus Franco sabbioso,8,sandiger Lehm,40,20,40,672099,5149145
9691,681,609 - Eppan a.d.Weinstrasse,01 - Obstbau,03 - Braeburn,humoser lehmiger Sand,5.8,6.4,+  geringer bis mittlerer Karbonatgehalt,0,38,46,28,1.34,106,191,52,5937,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,676024,5149144
9693,683,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,humoser sandiger Lehm,5.8,7.1,++  hoher Karbonatgehalt,0,35,70,44,1.89,59,10,20,2108/1,8,mediamente dotato di humus Franco sabbioso,8,sandiger Lehm,40,20,40,672119,5149144
9694,684,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,humoser schwach lehmiger Sand,7.7,6.9,+  geringer bis mittlerer Karbonatgehalt,0,31,31,47,1.58,99,45,59,2693/1,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20,7,73,673103,5149150
9695,685,609 - Eppan a.d.Weinstrasse,02 - Weinbau,23 - Rul?nder,schluffiger Sand,3.4,6.8,+  geringer bis mittlerer Karbonatgehalt,0,15,17,28,0.71,115,267,25,4518,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,675059,5149106
9696,686,609 - Eppan a.d.Weinstrasse,02 - Weinbau,41 - Verschiedene,schwach lehmiger Sand,4,7.1,++  hoher Karbonatgehalt,0,59,23,32,0.67,41,151,16,2656/1,24,Sabbioso debolmente franco,24,lehmiger Sand,20,7,73,673279,5149066
9697,687,609 - Eppan a.d.Weinstrasse,01 - Obstbau,19 - Gala,schluffiger Sand,1.9,5.3,0  kein freies Karbonat,8,25,4,10,0.23,23,58,32,4499,23,Sabbioso limoso,23,schluffiger Sand,35,5,60,674838,5149108
9699,689,609 - Eppan a.d.Weinstrasse,02 - Weinbau, ,humoser lehmiger Sand,4.6,6.8,+  geringer bis mittlerer Karbonatgehalt,0,17,27,28,1.03,91,177,95,4536,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,675328,5149035
9700,690,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.9,6.7,+++  sehr hoher Karbonatgehalt,0,51,36,41,0.95,22,213,68,2738/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,672684,5149064
9701,691,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,7.9,6.7,+++  sehr hoher Karbonatgehalt,0,51,36,41,0.95,22,213,68,2737,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,672691,5149037
9702,692,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,5.4,7,+++  sehr hoher Karbonatgehalt,0,29,13,28,0.76,29,139,37,4496,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,674918,5149013
9703,693,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,schluffig lehmiger Sand,1.5,6.3,+  geringer bis mittlerer Karbonatgehalt,0,15,8,15,0.62,74,50,12,4483,21,Sabbioso franco limoso,21,lehmiger Sand,45,12,43,674839,5149009
9704,694,609 - Eppan a.d.Weinstrasse,02 - Weinbau, ,humoser sandiger Lehm,6,7,+++  sehr hoher Karbonatgehalt,0,38,40,42,0.86,35,328,32,2748/1,8,mediamente dotato di humus Franco sabbioso,8,sandiger Lehm,40,20,40,672429,5149019
9705,695,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,schluffig lehmiger Sand,2,5.3,0  kein freies Karbonat,31,25,30,19,0.38,134,192,21,2643/2,21,Sabbioso franco limoso,21,lehmiger Sand,45,12,43,673378,5148944
9706,696,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schwach lehmiger Sand,4.2,6.6,+  geringer bis mittlerer Karbonatgehalt,0,31,28,32,1.14,132,109,29,5964/4,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20,7,73,676143,5148966
9707,697,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,lehmiger Sand,2.4,6.4,0  kein freies Karbonat,0,19,14,24,0.61,147,142,33,4480,17,Sabbioso franco,17,lehmiger Sand,30,20,50,674809,5148923
9708,698,609 - Eppan a.d.Weinstrasse,02 - Weinbau, ,schwach lehmiger Sand,3.6,7,+++  sehr hoher Karbonatgehalt,0,32,23,28,0.44,19,243,21,2710,24,Sabbioso debolmente franco,24,lehmiger Sand,20,7,73,672927,5148950
9709,699,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,humoser lehmiger Sand,4.7,6.9,++  hoher Karbonatgehalt,0,56,60,48,1.66,99,251,46,2724/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,672713,5148911
9710,700,609 - Eppan a.d.Weinstrasse,02 - Weinbau, ,sandiger Schluff,2.7,6.7,+  geringer bis mittlerer Karbonatgehalt,0,12,22,26,1.06,0,161,253,4537,20,Limoso sabbioso,20,sandiger Schluff,65,5,30,675253,5148926
9711,701,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,schluffig lehmiger Sand,1.5,6.3,+  geringer bis mittlerer Karbonatgehalt,0,15,8,15,0.62,74,50,12,4484,21,Sabbioso franco limoso,21,lehmiger Sand,45,12,43,674845,5148950
9712,702,609 - Eppan a.d.Weinstrasse,02 - Weinbau, ,lehmiger Sand,2.8,6.4,+  geringer bis mittlerer Karbonatgehalt,0,21,28,27,1.5,131,299,19,5967,17,Sabbioso franco,17,lehmiger Sand,30,20,50,676091,5148873
9713,703,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,schluffig lehmiger Sand,1.5,6.3,+  geringer bis mittlerer Karbonatgehalt,0,15,8,15,0.62,74,50,12,4485,21,Sabbioso franco limoso,21,lehmiger Sand,45,12,43,674843,5148899
9714,704,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1640,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672099,5148771
9715,705,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,sandiger Schluff,3.1,5,0  kein freies Karbonat,44,19,39,14,0.59,139,228,39,5894/2,20,Limoso sabbioso,20,sandiger Schluff,65,5,30,675742,5148846
9716,706,609 - Eppan a.d.Weinstrasse,02 - Weinbau, ,lehmiger Sand,2.5,6.4,+  geringer bis mittlerer Karbonatgehalt,0,18,30,24,0.7,157,259,21,5923/2,17,Sabbioso franco,17,lehmiger Sand,30,20,50,675874,5148880
9717,707,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1641/1,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672024,5148843
9718,708,609 - Eppan a.d.Weinstrasse,02 - Weinbau,22 - Wei?burgunder,humoser sandiger Lehm,4.1,7,+++  sehr hoher Karbonatgehalt,0,43,47,48,0.63,34,266,26,2127/1,8,mediamente dotato di humus Franco sabbioso,8,sandiger Lehm,40,20,40,672525,5148903
9719,709,609 - Eppan a.d.Weinstrasse,02 - Weinbau,43 - Vernatsch,humoser lehmiger Sand,5.4,6.6,+  geringer bis mittlerer Karbonatgehalt,0,27,29,30,0.89,111,268,45,6232,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,676510,5148808
9722,712,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,lehmiger Sand,3.6,6.5,+  geringer bis mittlerer Karbonatgehalt,0,34,45,31,1.69,246,105,24,2571,17,Sabbioso franco,17,lehmiger Sand,30,20,50,673720,5148811
9723,713,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,lehmiger Sand,3.6,6.5,+  geringer bis mittlerer Karbonatgehalt,0,34,45,31,1.69,246,105,24,2572,17,Sabbioso franco,17,lehmiger Sand,30,20,50,673651,5148844
9724,714,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1639,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672010,5148783
9725,715,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1642,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,671995,5148793
9726,716,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1643/2,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,671960,5148760
9727,717,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,humoser schwach lehmiger Sand,4.3,6.2,+  geringer bis mittlerer Karbonatgehalt,0,36,35,28,1.12,117,323,56,4554/2,13,mediamente dotato di humus Sabbioso debolmente franco,13,lehmiger Sand,20,7,73,675044,5148804
9728,718,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,lehmiger Sand,3.6,6.5,+  geringer bis mittlerer Karbonatgehalt,0,34,45,31,1.69,246,105,24,2570,17,Sabbioso franco,17,lehmiger Sand,30,20,50,673649,5148808
9730,720,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,sandiger Schluff,3.1,5,0  kein freies Karbonat,44,19,39,14,0.59,139,228,39,5920/3,20,Limoso sabbioso,20,sandiger Schluff,65,5,30,675780,5148778
9732,722,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,lehmiger Sand,3.6,6.5,+  geringer bis mittlerer Karbonatgehalt,0,34,45,31,1.69,246,105,24,2567/3,17,Sabbioso franco,17,lehmiger Sand,30,20,50,673649,5148779
9733,723,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1628,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672103,5148707
9734,724,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser lehmiger Sand,4.8,5.8,+  geringer bis mittlerer Karbonatgehalt,0,27,28,30,1.25,128,335,80,4591,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,675042,5148713
9735,725,609 - Eppan a.d.Weinstrasse,01 - Obstbau,35 - Nicoter Kanzi?,humoser lehmiger Sand,4.7,6.8,+  geringer bis mittlerer Karbonatgehalt,0,30,28,22,0.82,151,255,42,5900,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,675646,5148757
9736,726,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,sandiger Lehm,3.7,6.1,0  kein freies Karbonat,17,18,34,27,0.65,134,126,30,4551/2,19,Franco sabbioso,19,sandiger Lehm,40,20,40,675304,5148719
9737,727,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,lehmiger Sand,3.6,6.5,+  geringer bis mittlerer Karbonatgehalt,0,34,45,31,1.69,246,105,24,2567/2,17,Sabbioso franco,17,lehmiger Sand,30,20,50,673616,5148756
9738,728,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,lehmiger Sand,3.6,6.5,+  geringer bis mittlerer Karbonatgehalt,0,34,45,31,1.69,246,105,24,2567/6,17,Sabbioso franco,17,lehmiger Sand,30,20,50,673559,5148760
9740,730,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,lehmiger Sand,3.6,6.5,+  geringer bis mittlerer Karbonatgehalt,0,34,45,31,1.69,246,105,24,2567/1,17,Sabbioso franco,17,lehmiger Sand,30,20,50,673583,5148660
9741,731,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1644,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,671995,5148654
9743,733,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1638,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672045,5148648
9745,735,609 - Eppan a.d.Weinstrasse,02 - Weinbau,43 - Vernatsch,humoser lehmiger Sand,5.4,6.6,+  geringer bis mittlerer Karbonatgehalt,0,27,29,30,0.89,111,268,45,6233,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,676451,5148699
9746,736,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,lehmiger Sand,2.4,6.4,0  kein freies Karbonat,0,19,14,24,0.61,147,142,33,4557,17,Sabbioso franco,17,lehmiger Sand,30,20,50,675120,5148659
9748,738,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1629,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672095,5148674
9749,739,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser sandiger Schluff,4.7,6.8,+++  sehr hoher Karbonatgehalt,0,75,31,34,0.96,10,154,45,2165,9,mediamente dotato di humus Limoso sabbioso,9,sandiger Schluff,65,5,30,672786,5148652
9750,740,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1630,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672089,5148643
9751,741,609 - Eppan a.d.Weinstrasse,01 - Obstbau,35 - Nicoter Kanzi?,lehmiger Sand,2.5,7,+  geringer bis mittlerer Karbonatgehalt,0,28,19,33,1.05,106,45,15,5838/2,17,Sabbioso franco,17,lehmiger Sand,30,20,50,675485,5148616
9752,742,609 - Eppan a.d.Weinstrasse,01 - Obstbau,35 - Nicoter Kanzi?,lehmiger Sand,2.5,7,+  geringer bis mittlerer Karbonatgehalt,0,28,19,33,1.05,106,45,15,5832,17,Sabbioso franco,17,lehmiger Sand,30,20,50,675461,5148619
9753,743,609 - Eppan a.d.Weinstrasse,01 - Obstbau,38 - Red Delicious Spur,humoser lehmiger Sand,4.9,6.1,0  kein freies Karbonat,0,15,16,23,0.62,127,134,27,6227,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,676272,5148610
9755,745,609 - Eppan a.d.Weinstrasse,01 - Obstbau,35 - Nicoter Kanzi?,lehmiger Sand,2.5,7,+  geringer bis mittlerer Karbonatgehalt,0,28,19,33,1.05,106,45,15,5828,17,Sabbioso franco,17,lehmiger Sand,30,20,50,675441,5148589
9756,746,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1631,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672073,5148587
9757,747,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1632,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672102,5148577
9758,748,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1633/1,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672082,5148556
9759,749,609 - Eppan a.d.Weinstrasse,02 - Weinbau, ,schluffig lehmiger Sand,3.2,6.2,+  geringer bis mittlerer Karbonatgehalt,0,15,15,22,0.97,146,220,24,4745,21,Sabbioso franco limoso,21,lehmiger Sand,45,12,43,674916,5148540
9760,750,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1637,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672025,5148583
9761,751,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1634,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672058,5148574
9762,752,609 - Eppan a.d.Weinstrasse,01 - Obstbau,19 - Gala,lehmiger Sand,3.3,5.9,0  kein freies Karbonat,5,19,21,27,0.99,176,149,23,4576,17,Sabbioso franco,17,lehmiger Sand,30,20,50,675247,5148561
9763,753,609 - Eppan a.d.Weinstrasse,01 - Obstbau, ,lehmiger Sand,2.6,6.7,+  geringer bis mittlerer Karbonatgehalt,0,10,10,25,0.87,108,163,17,4564,17,Sabbioso franco,17,lehmiger Sand,30,20,50,675418,5148530
9764,754,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1636,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672035,5148572
9765,755,609 - Eppan a.d.Weinstrasse,01 - Obstbau,19 - Gala,lehmiger Sand,3.3,5.9,0  kein freies Karbonat,5,19,21,27,0.99,176,149,23,4581,17,Sabbioso franco,17,lehmiger Sand,30,20,50,675168,5148556
9766,756,609 - Eppan a.d.Weinstrasse,02 - Weinbau, ,humoser sandiger Lehm,4.1,6.9,+  geringer bis mittlerer Karbonatgehalt,0,45,55,46,0.97,224,253,42,2172/2,8,mediamente dotato di humus Franco sabbioso,8,sandiger Lehm,40,20,40,672931,5148524
9768,758,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser schluffiger Lehm,4.3,7.1,+++  sehr hoher Karbonatgehalt,0,26,32,48,1.24,43,8,19,1635,11,mediamente dotato di humus Franco Limoso,11,schluffiger Lehm,57,25,18,672040,5148566
9770,760,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,4.3,6.6,++  hoher Karbonatgehalt,0,52,27,30,1.12,31,152,53,2321/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,673411,5148525
9771,761,609 - Eppan a.d.Weinstrasse,01 - Obstbau,23 - Golden Delicious,humoser sandiger Lehm,6.2,7,+++  sehr hoher Karbonatgehalt,0,30,26,46,0.98,15,129,31,2148,8,mediamente dotato di humus Franco sabbioso,8,sandiger Lehm,40,20,40,672660,5148472
9773,763,609 - Eppan a.d.Weinstrasse,01 - Obstbau,19 - Gala,lehmiger Sand,3.5,6.7,+  geringer bis mittlerer Karbonatgehalt,0,13,26,25,0.85,159,239,35,4577,17,Sabbioso franco,17,lehmiger Sand,30,20,50,675262,5148490
9774,764,609 - Eppan a.d.Weinstrasse,01 - Obstbau,45 - Verschiedene,humoser lehmiger Sand,4.3,6.6,++  hoher Karbonatgehalt,0,52,27,30,1.12,31,152,53,2323/1,6,mediamente dotato di humus Sabbioso franco,6,lehmiger Sand,30,20,50,673425,5148508
